#{"t_start": 1574103744.8492942, "env_id": "MountainCarContinuous-v0"}
r,l,t
-51.998066,999,1.801481
-53.026992,999,2.661979
-51.816199,999,3.483961
-53.517024,999,4.307903
-48.379342,999,5.132123
-47.833655,999,5.923793
-46.311304,999,6.751329
-44.145566,999,7.575303
59.866422,895,8.312433
-43.871199,999,9.136805
-43.566745,999,9.964438
-40.275915,999,10.764039
-40.267334,999,11.595453
-40.685575,999,12.425621
69.713625,776,13.060705
-37.331435,999,13.904628
-35.356909,999,14.730288
-34.901157,999,15.524717
-31.973696,999,16.348434
-32.552589,999,17.17876
-30.280214,999,18.009351
-30.328011,999,18.834766
-27.704436,999,19.633126
-26.8169,999,20.465395
-26.726082,999,21.291883
-23.854042,999,22.116693
-24.617025,999,22.943269
-23.541278,999,23.739208
-22.050871,999,24.568615
-22.139039,999,25.395796
-19.911978,999,26.22056
-19.737235,999,27.04523
-18.613,999,27.838965
-17.281524,999,28.676165
-16.642404,999,29.504175
-16.561834,999,30.337811
-15.762618,999,31.201196
-14.291406,999,32.048818
-14.30713,999,32.853121
-13.420192,999,33.677563
-11.88843,999,34.511233
-11.983104,999,35.334389
-11.607657,999,36.159037
-10.254378,999,36.952768
-10.181177,999,37.77779
-8.981833,999,38.603459
-8.863968,999,39.42861
-8.873388,999,40.250617
-8.582381,999,41.044249
-7.997834,999,41.865284
-7.727263,999,42.691335
-7.358714,999,43.516427
-6.645196,999,44.340075
-6.322599,999,45.132745
-6.511824,999,45.957594
-5.915822,999,46.780278
-5.688463,999,47.60515
-5.446159,999,48.431266
-5.154886,999,49.226513
-4.549807,999,50.050627
-4.609707,999,50.872252
-4.3275,999,51.694907
-4.418328,999,52.51864
-3.834278,999,53.311702
-3.619106,999,54.138423
-3.793463,999,54.966087
-3.547492,999,55.788029
-3.243538,999,56.623182
-3.337046,999,57.417209
-2.924227,999,58.241832
-2.940286,999,59.06874
-2.710308,999,59.894063
-2.712304,999,60.717297
-2.448685,999,61.519125
-2.306808,999,62.343947
-2.23274,999,63.169086
-2.234589,999,63.992248
-2.159993,999,64.818278
-1.971806,999,65.642903
-2.220498,999,66.437385
-1.980058,999,67.260045
-1.816882,999,68.085917
-1.706202,999,68.910682
-1.719326,999,69.734673
-1.560421,999,70.530503
-1.498307,999,71.356898
-1.373605,999,72.179046
-1.448579,999,73.005337
-1.272579,999,73.831155
-1.115585,999,74.625724
-1.212491,999,75.450269
-1.211086,999,76.270247
-1.041662,999,77.096432
-0.940673,999,77.919882
-1.031375,999,78.718144
-0.895193,999,79.551441
-0.951121,999,80.377648
-0.921591,999,81.202276
-0.82802,999,82.027094
-0.849486,999,82.822803
